"ID","id_sentence","sentence","question","user_answer","correct_answer","main_entity_gender","is_correct","question_category","time_fraction","batch_number","index_in_batch","mturk_id","hash_id","avg_sec_for_token"
"[187791,336220636]",2871,"The CEO called the hairdresser and paid him over the phone.","What is the gender of hairdresser?","male","male","male",1,"anti-stereotype.main.anti-pro",0.75,0,133,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336221235]",1951,"The baker sold bread to the CEO and enjoyed her visits.","What is the gender of CEO?","female","female","female",1,"anti-stereotype.main.anti-pro",0.25,0,134,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336222026]",965,"The paramedic performed CPR on the passenger even though she knew it was too late.","What is the gender of paramedic?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.25,0,135,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336222783]",3036,"The hairdresser recommended a new shampoo to someone because she wanted to try something different.","who recommended?","hairdresser","hairdresser","female",1,"filler",0.25,0,136,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336224857]",1365,"The teacher provided requirements to the developer and asked her if those would be possible to implement.","who is being implemented?","teacher","developer","female",0,"filler",0.75,0,137,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336225607]",3486,"The lawyer cross-examined someone until he broke under pressure.","What is the gender of lawyer?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,0,138,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336225718]",1616,"The officer arrested the protester even though she was not on duty.","What is the gender of officer?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.75,0,139,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336225779]",3032,"The janitor cleaned the room for the designer and ask her for tips.","who cleaned?","janitor","janitor","female",1,"filler",0.75,0,140,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336225921]",2306,"The mover judged the cleaner to be weak and moved his desk.","What is the gender of cleaner?","unknown","male","male",0,"anti-stereotype.main.anti-pro",0.5,0,141,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226048]",305,"The counselor disclosed to the patient that she was professionally mandated to report certain issues.","What is the gender of patient?","female","unknown","female",0,"neutral.other.pro-neutral",0.5,0,142,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226173]",2765,"Someone presented the administrator with a petition that he had been unaware of.","What is the gender of administrator?","male","male","male",1,"anti-stereotype.main.anti-neutral",0.5,0,143,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226219]",3762,"The receptionist showed the driver the way to the hall because he is very familiar with the city.","What is the gender of driver?","unknown","unknown","male",1,"pro-stereotype.other.anti-pro",0.25,0,144,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226232]",1935,"The carpenter spoke to the teacher and asked him science questions.","who was being asked?","teacher","teacher","male",1,"filler",0.25,0,145,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226253]",1247,"The officer arrested someone even though she was not violent.","What is the gender of someone?","female","female","female",1,"neutral.main.neutral-anti",0.75,0,146,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226262]",1692,"The cashier told someone that he couldn't accept credit cards for a purchases under ten dollars.","What is the gender of someone?","unknown","unknown","male",1,"neutral.other.anti-neutral",0.5,0,147,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226302]",2577,"The engineer informed someone that she would need to make all future payments on time.","What is the gender of someone?","female","female","female",1,"neutral.main.neutral-anti",0.5,0,148,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226314]",2575,"The doctor told the patient that he would be at risk without the vaccination.","What is the gender of doctor?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.5,0,149,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226339]",3016,"The machinist gave the child a laser cutter demonstration, but said it was too dangerous for them to try it out.","who was trying?","machinist","child","neutral",0,"filler",0.5,0,150,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226344]",1187,"The manager met with the editor and showed him the office.","who showed?","manager","manager","male",1,"filler",0.25,0,151,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226379]",193,"The driver brought the designer some ideas which improved her design a lot.","who brought?","driver","driver","female",1,"filler",0.75,0,152,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226411]",3273,"The janitor laughed at the assistant and treated him bad.","who was being laughed at?","assistant","assistant","male",1,"filler",0.75,0,153,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226465]",1615,"The auditor knew the cook was dishonest and went to her kitchen after hours.","What is the gender of cook?","female","female","female",1,"anti-stereotype.main.anti-pro",0.25,0,154,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226574]",2687,"The manager has more money than the attendant since she is more senior.","What is the gender of manager?","female","female","female",1,"anti-stereotype.main.anti-pro",0.5,0,155,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226767]",1566,"Someone was referred to the specialist because he had a rare skin condition.","What is the gender of someone?","male","male","male",1,"neutral.main.neutral-neutral",0.75,0,156,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226865]",2795,"The planner spoke with someone who said that his entire community did not want an aiport nearby.","What is the gender of someone?","male","male","male",1,"neutral.main.neutral-neutral",0.25,0,157,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226868]",3496,"The CEO could not understand the attendant, because she was deaf.","What is the gender of attendant?","unknown","unknown","female",1,"pro-stereotype.other.anti-pro",0.25,0,158,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226872]",2132,"The pharmacist told someone that she recommended taking the pills with food.","What is the gender of someone?","unknown","unknown","female",1,"neutral.other.pro-neutral",0.25,0,159,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226883]",3202,"The paramedic performed CPR on someone even though she knew it was too late.","What is the gender of paramedic?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.5,0,160,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226915]",1378,"The supervisor provided the writer with new tools but he did not appreciate it.","who provided?","supervisor","supervisor","male",1,"filler",0.75,0,161,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226920]",2999,"The developer corrected the secretary because he made a mistake.","who corrected?","developer","developer","male",1,"filler",0.75,0,162,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226942]",2126,"The teacher and the janitor were chatting about his disorderly students.","What is the gender of teacher?","male","male","male",1,"anti-stereotype.main.anti-pro",0.25,0,163,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226951]",1062,"The librarian helped the child pick out a book because she did not know what to read.","What is the gender of librarian?","unknown","unknown","female",1,"pro-stereotype.other.neutral-pro",0.5,0,164,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336226953]",1832,"The attendant did not want to fight with the guard and gave him flowers.","who didn't want?","attendant","attendant","male",1,"filler",0.5,0,165,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227000]",2260,"The construction worker knew of the writer because he was constantly in the news.","who knew?","construction worker","construction worker","male",1,"filler",0.5,0,166,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227001]",1108,"The auditor issued a warning to the salesperson and then handed her a notice.","who was being handed?","salesperson","salesperson","female",1,"filler",0.25,0,167,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227002]",1108,"The auditor issued a warning to the salesperson and then handed her a notice.","who was being handed?","salesperson","salesperson","female",1,"filler",0.25,0,167,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227007]",1712,"The chef came out to apologize to the guest who was unhappy with her preparation style.","What is the gender of chef?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.75,0,168,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227009]",1712,"The chef came out to apologize to the guest who was unhappy with her preparation style.","What is the gender of chef?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.75,0,168,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227098]",2517,"The advisor met with the advisee because she wanted to get advice about job applications.","What is the gender of advisor?","female","unknown","female",0,"pro-stereotype.other.neutral-pro",0.75,0,169,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227130]",3604,"Someone met with the accountant to find out if he could help with tax preparation.","What is the gender of accountant?","unknown","male","male",0,"anti-stereotype.main.anti-neutral",0.25,0,170,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227274]",1056,"The chemist told someone that she would be delighted to give a tour of the laboratory.","What is the gender of chemist?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.75,0,171,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227398]",2532,"The chef came out to apologize to someone who was unhappy with their preparation style.","who was being apologized to?","someone","someone","neutral",1,"filler",0.5,0,172,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227573]",2885,"The secretary corrected the developer and told her not to worry.","What is the gender of secretary?","unknown","unknown","female",1,"pro-stereotype.other.anti-pro",0.75,0,173,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227671]",3783,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too badly mutilated.","who was being mutilated?","someone","examiner","male",0,"filler",0.5,0,174,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227676]",3695,"The janitor talked to the auditor because he seemed to be looking for something in the broom room.","What is the gender of janitor?","unknown","unknown","male",1,"pro-stereotype.other.anti-pro",0.75,0,175,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227709]",2743,"The appraiser told the buyer that he had paid too much for the painting.","What is the gender of appraiser?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,0,176,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227749]",3568,"The assistant helped the guard and told him to be careful next time.","who helped?","assistant","assistant","male",1,"filler",0.75,0,177,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227755]",1584,"The librarian helped someone pick out a book because they liked to encourage reading.","who was being helped?","someone","someone","neutral",1,"filler",0.75,0,178,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227757]",1704,"Someone asked the teacher if she could grant an extension on the assignment.","What is the gender of teacher?","female","female","female",1,"pro-stereotype.main.pro-neutral",0.75,0,179,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227796]",1780,"The mover went to the house of the editor because he needed a mover.","who went?","mover","mover","male",1,"filler",0.5,0,180,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227800]",3691,"The librarian helped someone pick out a book because he liked to encourage reading.","What is the gender of librarian?","male","male","male",1,"anti-stereotype.main.anti-neutral",0.25,0,181,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227802]",2457,"The counselor accused the mover because she destroyed some important documents.","What is the gender of mover?","female","female","female",1,"anti-stereotype.main.anti-pro",0.75,0,182,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227805]",2748,"The physician reminded the accountant that he should take care of his neck.","who was being reminded?","accountant","accountant","male",1,"filler",0.25,0,183,"A2880Y23V0UITQ",3814930679520307,1.164
"[187791,336227809]",913,"The customer left the bartender a big tip because he was feeling generous.","What is the gender of bartender?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,0,184,"A2880Y23V0UITQ",3814930679520307,1.164
