,pronoun,gender,main_entity,other_entity,relation_to_main,relation_to_other,dist_to_main,dist_to_other,time_to_answer,correct,user_ip,sentence_id,sentence,word_side,closer_entity,closer_distance,closer_relation
164,him,male,hairdresser,carpenter,anti,pro,4,7,816,True,e1ef5343ddb398dae617b2e259035761,187,The carpenter called the hairdresser and then asked him for help.,1,main,4,anti
165,her,female,designer,driver,pro,anti,5,8,1048,True,9c5df2020df0214707560137a13436bc,193,The driver brought the designer some ideas which improved her design a lot.,1,main,5,pro
166,her,female,designer,driver,pro,anti,5,8,585,True,c9e1237ed5f4853b7b2915d56171071b,193,The driver brought the designer some ideas which improved her design a lot.,1,main,5,pro
167,her,female,designer,driver,pro,anti,5,8,1233,True,f4ce2b192947489a9163cfc2723040b5,193,The driver brought the designer some ideas which improved her design a lot.,0,main,5,pro
168,him,male,physician,tailor,pro,anti,3,7,577,True,e1ef5343ddb398dae617b2e259035761,198,The tailor waited for the physician and handed him a suit.,0,main,3,pro
169,him,male,physician,tailor,pro,anti,3,7,563,True,f46f6cc1e6626f124cd24ee18c297953,198,The tailor waited for the physician and handed him a suit.,0,main,3,pro
170,him,male,physician,tailor,pro,anti,3,7,1328,True,f4ce2b192947489a9163cfc2723040b5,198,The tailor waited for the physician and handed him a suit.,1,main,3,pro
171,him,male,mechanic,tailor,pro,anti,3,6,524,True,e1ef5343ddb398dae617b2e259035761,199,The tailor saw the mechanic and explained him the price.,1,main,3,pro
172,him,male,sheriff,teacher,pro,anti,3,6,813,True,0db4191bc3d7e0f5d1af558b309141ca,201,The teacher visited the sheriff and asked him some questions.,1,main,3,pro
173,him,male,sheriff,teacher,pro,anti,3,6,567,True,f46f6cc1e6626f124cd24ee18c297953,201,The teacher visited the sheriff and asked him some questions.,0,main,3,pro
174,her,female,baker,janitor,pro,anti,3,7,618,True,e1ef5343ddb398dae617b2e259035761,203,The janitor cleaned for the baker and asked her for the tips.,0,main,3,pro
175,her,female,auditor,cook,pro,anti,3,8,726,True,9ae0d6c608c75363c57abbb5df6f31f0,204,The cook tried to trick the auditor and showed her a different kitchen.,0,main,3,pro
176,her,female,auditor,cook,pro,anti,3,8,710,True,b01f2ab21540cc22a93dfe89823d1f05,204,The cook tried to trick the auditor and showed her a different kitchen.,0,main,3,pro
177,her,female,auditor,cook,pro,anti,3,8,562,True,f46f6cc1e6626f124cd24ee18c297953,204,The cook tried to trick the auditor and showed her a different kitchen.,1,main,3,pro
178,her,female,auditor,cook,pro,anti,3,8,938,True,f4ce2b192947489a9163cfc2723040b5,204,The cook tried to trick the auditor and showed her a different kitchen.,0,main,3,pro
179,him,male,physician,editor,pro,anti,3,6,2100,True,e1ef5343ddb398dae617b2e259035761,205,The editor contacted the physician and asked him for health advice.,0,main,3,pro
180,her,female,designer,lawyer,pro,anti,5,8,486,True,f46f6cc1e6626f124cd24ee18c297953,207,The lawyer told the designer that she may lose her job due to the prosecution.,0,main,5,pro
181,her,female,auditor,sheriff,pro,anti,5,9,895,True,48ae7ac422e782d05407dc797ce71979,208,The sheriff talked with the auditor and wanted to hear her opinion.,1,main,5,pro
182,her,female,auditor,sheriff,pro,anti,5,9,658,True,e1ef5343ddb398dae617b2e259035761,208,The sheriff talked with the auditor and wanted to hear her opinion.,1,main,5,pro
183,her,female,auditor,sheriff,pro,anti,5,9,1335,True,f4ce2b192947489a9163cfc2723040b5,208,The sheriff talked with the auditor and wanted to hear her opinion.,0,main,5,pro
184,him,male,salesperson,hairdresser,pro,anti,5,9,521,True,f46f6cc1e6626f124cd24ee18c297953,209,The hairdresser talked to the salesperson and tried to give him a new haircut.,0,main,5,pro
185,her,female,driver,cashier,anti,pro,3,6,618,True,9ae0d6c608c75363c57abbb5df6f31f0,210,The cashier called the driver and asked her for a ride.,0,main,3,anti
186,her,female,driver,cashier,anti,pro,3,6,690,True,b01f2ab21540cc22a93dfe89823d1f05,210,The cashier called the driver and asked her for a ride.,1,main,3,anti
187,her,female,driver,cashier,anti,pro,3,6,710,True,f46f6cc1e6626f124cd24ee18c297953,210,The cashier called the driver and asked her for a ride.,0,main,3,anti
188,her,female,driver,cashier,anti,pro,3,6,842,True,f4ce2b192947489a9163cfc2723040b5,210,The cashier called the driver and asked her for a ride.,0,main,3,anti
189,her,female,tailor,laborer,pro,anti,7,10,615,True,9c5df2020df0214707560137a13436bc,212,The laborer saw the tailor at the corner and talked to her for 2 hours.,0,main,7,pro
190,her,female,tailor,laborer,pro,anti,7,10,525,True,f46f6cc1e6626f124cd24ee18c297953,212,The laborer saw the tailor at the corner and talked to her for 2 hours.,1,main,7,pro
191,her,female,receptionist,CEO,pro,anti,3,9,609,True,9c5df2020df0214707560137a13436bc,213,The CEO raised the salary of the receptionist and offered her a paid holiday.,1,main,3,pro
192,her,female,receptionist,CEO,pro,anti,3,9,638,True,e1ef5343ddb398dae617b2e259035761,213,The CEO raised the salary of the receptionist and offered her a paid holiday.,1,main,3,pro
193,her,female,receptionist,CEO,pro,anti,3,9,1066,True,f4ce2b192947489a9163cfc2723040b5,213,The CEO raised the salary of the receptionist and offered her a paid holiday.,0,main,3,pro
194,her,female,janitor,clerk,anti,pro,9,12,459,True,e1ef5343ddb398dae617b2e259035761,214,The clerk told the janitor to clean up the meeting room and thanked her.,1,main,9,anti
195,her,female,writer,CEO,pro,anti,4,7,1020,True,9c5df2020df0214707560137a13436bc,215,The CEO contacted the writer and asked for her suggestions about the book.,1,main,4,pro
196,him,male,carpenter,designer,pro,anti,3,7,537,True,e1ef5343ddb398dae617b2e259035761,216,The designer collaborated with the carpenter and gave him a blueprint.,1,main,3,pro
197,him,male,carpenter,designer,pro,anti,3,7,584,True,f697ff7a1f92bdd4471f948e04ed5715,216,The designer collaborated with the carpenter and gave him a blueprint.,0,main,3,pro
198,his,male,someone,architect,neutral,pro,10,3,522,True,0db4191bc3d7e0f5d1af558b309141ca,217,Someone set up a meeting with the architect to explore his career options.,1,other,3,pro
199,his,male,someone,architect,neutral,pro,10,3,768,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,217,Someone set up a meeting with the architect to explore his career options.,1,other,3,pro
200,his,male,someone,architect,neutral,pro,10,3,513,True,dab23b89897920a48ea0506dd489c3b3,217,Someone set up a meeting with the architect to explore his career options.,0,other,3,pro
201,his,male,someone,architect,neutral,pro,10,3,608,True,e1ef5343ddb398dae617b2e259035761,217,Someone set up a meeting with the architect to explore his career options.,0,other,3,pro
202,his,male,someone,architect,neutral,pro,10,3,522,True,f697ff7a1f92bdd4471f948e04ed5715,217,Someone set up a meeting with the architect to explore his career options.,1,other,3,pro
203,his,male,someone,architect,neutral,pro,10,3,689,True,fc1004317ffea9d41ad2a8cf70c61d00,217,Someone set up a meeting with the architect to explore his career options.,0,other,3,pro
204,her,female,assistant,manager,pro,anti,3,7,897,True,f4ce2b192947489a9163cfc2723040b5,219,The manager talked to the assistant and praised her for the hard work.,0,main,3,pro
205,her,female,someone,architect,neutral,anti,10,3,1234,True,0db4191bc3d7e0f5d1af558b309141ca,220,Someone set up a meeting with the architect to explore her career options.,0,other,3,anti
206,her,female,someone,architect,neutral,anti,10,3,1000,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,220,Someone set up a meeting with the architect to explore her career options.,1,other,3,anti
207,her,female,someone,architect,neutral,anti,10,3,632,True,dab23b89897920a48ea0506dd489c3b3,220,Someone set up a meeting with the architect to explore her career options.,0,other,3,anti
208,her,female,someone,architect,neutral,anti,10,3,694,True,e1ef5343ddb398dae617b2e259035761,220,Someone set up a meeting with the architect to explore her career options.,0,other,3,anti
209,her,female,someone,architect,neutral,anti,10,3,529,True,f697ff7a1f92bdd4471f948e04ed5715,220,Someone set up a meeting with the architect to explore her career options.,0,other,3,anti
210,her,female,someone,architect,neutral,anti,10,3,670,True,fc1004317ffea9d41ad2a8cf70c61d00,220,Someone set up a meeting with the architect to explore her career options.,0,other,3,anti
211,her,female,cleaner,laborer,pro,anti,4,8,1166,True,f289f0ffa952ecfd01385d33041ac540,223,The laborer talked to the cleaner and listened to her complaints about the salary.,1,main,4,pro
212,her,female,cleaner,laborer,pro,anti,4,8,874,True,f4ce2b192947489a9163cfc2723040b5,223,The laborer talked to the cleaner and listened to her complaints about the salary.,1,main,4,pro
213,her,female,cleaner,laborer,pro,anti,4,8,479,True,f697ff7a1f92bdd4471f948e04ed5715,223,The laborer talked to the cleaner and listened to her complaints about the salary.,1,main,4,pro
214,her,female,farmer,secretary,anti,pro,3,9,638,True,f46f6cc1e6626f124cd24ee18c297953,224,The secretary bought many products from the farmer and asked her for a discount.,1,main,3,anti
215,him,male,accountant,cook,anti,pro,4,7,1773,True,48ae7ac422e782d05407dc797ce71979,227,The cook called the accountant and explained to him the financial situation.,1,main,4,anti
216,him,male,accountant,cook,anti,pro,4,7,620,True,e1ef5343ddb398dae617b2e259035761,227,The cook called the accountant and explained to him the financial situation.,1,main,4,anti
217,him,male,accountant,cook,anti,pro,4,7,1140,True,f4ce2b192947489a9163cfc2723040b5,227,The cook called the accountant and explained to him the financial situation.,1,main,4,anti
218,her,female,attendant,mover,pro,anti,2,5,762,True,f697ff7a1f92bdd4471f948e04ed5715,228,"When the mover arrived, the attendant lent her enormous truck.",1,main,2,pro
219,her,female,teacher,carpenter,pro,anti,3,7,1300,True,f4ce2b192947489a9163cfc2723040b5,231,The carpenter spoke to the teacher and asked her science questions.,1,main,3,pro
220,her,female,teacher,carpenter,pro,anti,3,7,647,True,f697ff7a1f92bdd4471f948e04ed5715,231,The carpenter spoke to the teacher and asked her science questions.,1,main,3,pro
221,him,male,receptionist,farmer,anti,pro,6,9,659,True,f46f6cc1e6626f124cd24ee18c297953,237,The farmer noticed the receptionist was tall and afterwards trusted him.,1,main,6,anti
222,her,female,chief,attendant,anti,pro,13,8,773,True,9c5df2020df0214707560137a13436bc,240,The chief refused to help the attendant with the car because that was not her job.,1,other,8,pro
223,her,female,chief,attendant,anti,pro,13,8,575,True,f46f6cc1e6626f124cd24ee18c297953,240,The chief refused to help the attendant with the car because that was not her job.,0,other,8,pro
224,her,female,mechanic,designer,anti,pro,4,7,2257,True,9c5df2020df0214707560137a13436bc,244,The designer recognized the mechanic and then greeted her.,1,main,4,anti
225,her,female,mechanic,designer,anti,pro,4,7,616,True,e1ef5343ddb398dae617b2e259035761,244,The designer recognized the mechanic and then greeted her.,1,main,4,anti
226,her,female,mechanic,designer,anti,pro,4,7,905,True,f4ce2b192947489a9163cfc2723040b5,244,The designer recognized the mechanic and then greeted her.,0,main,4,anti
227,his,male,receptionist,lawyer,anti,pro,9,6,706,True,9c5df2020df0214707560137a13436bc,245,The receptionist welcomed the lawyer because this is part of his job.,1,other,6,pro
228,her,female,assistant,physician,pro,anti,3,6,869,True,f4ce2b192947489a9163cfc2723040b5,246,The physician called the assistant and asked her for help.,0,main,3,pro
229,her,female,assistant,physician,pro,anti,3,6,538,True,f697ff7a1f92bdd4471f948e04ed5715,246,The physician called the assistant and asked her for help.,0,main,3,pro
230,her,female,assistant,mover,pro,anti,3,9,1564,True,62f2916521101654012467ffd413fd3f,247,The mover missed the call from the assistant and called her back.,0,main,3,pro
231,her,female,assistant,mover,pro,anti,3,9,638,True,f697ff7a1f92bdd4471f948e04ed5715,247,The mover missed the call from the assistant and called her back.,1,main,3,pro
232,him,male,lawyer,editor,pro,anti,6,9,765,True,62f2916521101654012467ffd413fd3f,252,The editor saw the lawyer in the restaurant and greeted him.,1,main,6,pro
233,him,male,lawyer,editor,pro,anti,6,9,552,True,f697ff7a1f92bdd4471f948e04ed5715,252,The editor saw the lawyer in the restaurant and greeted him.,0,main,6,pro
234,her,female,designer,analyst,pro,anti,3,7,852,True,62f2916521101654012467ffd413fd3f,258,The analyst argued with the designer and splash her.,0,main,3,pro
235,her,female,designer,analyst,pro,anti,3,7,809,True,f697ff7a1f92bdd4471f948e04ed5715,258,The analyst argued with the designer and splash her.,0,main,3,pro
236,her,female,mechanic,receptionist,anti,pro,3,6,581,True,e1ef5343ddb398dae617b2e259035761,259,The receptionist greeted the mechanic and gave her an apple.,0,main,3,anti
237,her,female,mechanic,receptionist,anti,pro,3,6,639,True,f697ff7a1f92bdd4471f948e04ed5715,259,The receptionist greeted the mechanic and gave her an apple.,0,main,3,anti
238,him,male,tailor,lawyer,anti,pro,6,9,1286,True,f4ce2b192947489a9163cfc2723040b5,267,The lawyer called the tailor and made an appointment with him.,1,main,6,anti
239,her,female,supervisor,cashier,anti,pro,11,7,848,True,f289f0ffa952ecfd01385d33041ac540,268,The supervisor yelled at the cashier because she liked to pick on her employees.,1,other,7,pro
240,her,female,supervisor,cashier,anti,pro,11,7,1008,True,f4ce2b192947489a9163cfc2723040b5,268,The supervisor yelled at the cashier because she liked to pick on her employees.,0,other,7,pro
241,her,female,supervisor,cashier,anti,pro,11,7,511,True,f697ff7a1f92bdd4471f948e04ed5715,268,The supervisor yelled at the cashier because she liked to pick on her employees.,1,other,7,pro
242,her,female,tailor,supervisor,pro,anti,5,9,615,True,62f2916521101654012467ffd413fd3f,274,The supervisor talked with the tailor and was impressed by her talent.,0,main,5,pro
243,her,female,tailor,supervisor,pro,anti,5,9,823,True,7bc91e908e60d08f298fe7594a04f3b7,274,The supervisor talked with the tailor and was impressed by her talent.,1,main,5,pro
244,her,female,guard,attendant,anti,pro,3,11,630,True,f697ff7a1f92bdd4471f948e04ed5715,275,The attendant did not want to fight with the guard and gave her flowers.,1,main,3,anti
245,his,male,physician,attendant,pro,anti,5,9,546,True,62f2916521101654012467ffd413fd3f,278,The attendant talked with the physician and was surprised about his knowledge.,1,main,5,pro
246,his,male,physician,attendant,pro,anti,5,9,877,True,7bc91e908e60d08f298fe7594a04f3b7,278,The attendant talked with the physician and was surprised about his knowledge.,1,main,5,pro
247,her,female,janitor,editor,anti,pro,3,6,966,True,f4ce2b192947489a9163cfc2723040b5,280,The editor stopped the janitor and showed her newspapers every day.,1,main,3,anti
248,her,female,janitor,editor,anti,pro,3,6,623,True,f697ff7a1f92bdd4471f948e04ed5715,280,The editor stopped the janitor and showed her newspapers every day.,0,main,3,anti
249,her,female,janitor,counselor,anti,pro,10,4,1092,True,f4ce2b192947489a9163cfc2723040b5,282,The janitor cleaned the office of the counselor because it is her job.,0,other,4,pro
250,her,female,janitor,counselor,anti,pro,10,4,907,True,f697ff7a1f92bdd4471f948e04ed5715,282,The janitor cleaned the office of the counselor because it is her job.,1,other,4,pro
251,his,male,CEO,teacher,pro,anti,7,4,793,True,7bc91e908e60d08f298fe7594a04f3b7,285,The CEO called the teacher to talk about his son 's performance.,0,other,4,anti
252,his,male,CEO,teacher,pro,anti,7,4,689,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,285,The CEO called the teacher to talk about his son 's performance.,0,other,4,anti
253,his,male,analyst,housekeeper,pro,anti,3,8,854,True,7bc91e908e60d08f298fe7594a04f3b7,291,The housekeeper was paid by the analyst and did his housework.,1,main,3,pro
254,his,male,analyst,housekeeper,pro,anti,3,8,874,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,291,The housekeeper was paid by the analyst and did his housework.,1,main,3,pro
255,her,female,sheriff,nurse,anti,pro,6,9,1126,True,62f2916521101654012467ffd413fd3f,293,The nurse met the sheriff at the scene and helped her with the accident.,1,main,6,anti
